FECHA;T2M;PRECTOTCORR;RH2M;QV2M;WS2M
23/11/1997;19,66;1,95;79,1;13,69;0,85
24/11/1997;18,94;2,57;83,92;13,92;0,65
25/11/1997;17,69;5,42;86,75;13,27;0,73
26/11/1997;16,63;1,81;90,23;12,95;0,86
27/11/1997;17,97;1,43;87,64;13,61;1,31
28/11/1997;19,07;4,7;84,65;14,07;0,98
29/11/1997;19,33;0,49;81,58;13,7;0,81
30/11/1997;18,2;2,25;86,52;13,69;0,8
1/12/1997;18,48;3,35;86,37;13,93;0,94
2/12/1997;19,17;1,13;83,88;14;0,95
3/12/1997;19,96;0,45;76,68;13,31;1,55
4/12/1997;18,9;0,02;75,22;12,23;2,26
5/12/1997;18,49;0;74,7;11,92;1,93
6/12/1997;20,05;0,66;76,34;13,47;1,98
7/12/1997;20,59;0,02;75,07;13,6;2,08
8/12/1997;20,28;0,09;74,5;13,23;2
9/12/1997;20,53;0;75,36;13,67;1,13
10/12/1997;20,33;0,09;77,33;13,85;0,99
11/12/1997;19,74;0,41;75;12,87;0,92
12/12/1997;18,92;1,55;75,54;12,22;1,07
13/12/1997;19,7;0,63;75,23;12,85;0,98
14/12/1997;18,46;5,18;85,36;13,7;1,03
15/12/1997;18,7;1,45;83,27;13,52;1,14
16/12/1997;19,32;0,49;79,15;13,27;0,7
17/12/1997;19,49;0,57;81,79;13,92;0,57
18/12/1997;19,22;0,03;81,78;13,69;1,06
19/12/1997;19,13;0,13;79,93;13,28;1,05
20/12/1997;19,99;0,05;79,33;13,85;0,89
21/12/1997;18,94;0,09;78,36;12,84;1,15
22/12/1997;19,96;0;73,11;12,67;1,81
23/12/1997;20,52;0,38;71,45;12,9;1,91
24/12/1997;20,66;0,08;72,94;13,24;1,77
25/12/1997;20,14;0,44;72,82;12,8;1,81
26/12/1997;20,2;0,92;74,74;13,25;1,17
27/12/1997;19,96;0,22;71,3;12,26;1,17
28/12/1997;19,98;2,68;71,72;12,39;1,03
29/12/1997;20,42;0,27;72,77;12,97;0,94
30/12/1997;19,22;0,77;81,12;13,64;1,38
31/12/1997;20,39;6,31;74,88;13,36;1,44
1/01/1998;18,69;2,65;75,89;12,22;1,65
2/01/1998;18,57;0,3;70,15;11,05;2,78
3/01/1998;18,8;0;71,4;11,54;2,44
4/01/1998;19,89;1,97;74,1;12,88;1,63
5/01/1998;20,55;0,57;75,4;13,58;0,86
6/01/1998;18,94;0,39;84,01;13,92;0,81
7/01/1998;19,79;0,19;77,77;13,47;1
8/01/1998;19,35;2,69;82,98;13,97;1,36
9/01/1998;18,87;0,2;81,14;13,32;0,6
10/01/1998;19,96;0,77;74,52;12,95;0,79
11/01/1998;20,37;0,22;77,77;13,91;0,94
12/01/1998;20,01;13,72;80,8;14,24;1,18
13/01/1998;20,36;3,78;79,8;14,31;1,3
14/01/1998;20,54;0,02;75,93;13,69;1,27
15/01/1998;20,53;0,29;74,04;13,35;1,44
16/01/1998;20,45;0,5;74,83;13,4;1,03
17/01/1998;20,29;0,99;74,24;13,08;1,28
18/01/1998;20,17;0,44;71,91;12,57;1,04
19/01/1998;20,17;0,51;70,72;12,41;1,32
20/01/1998;20,54;1,3;72,97;13,1;0,97
21/01/1998;20,98;0,79;72,24;13,29;1,21
22/01/1998;21,5;0,15;69,57;13,18;1,56
23/01/1998;20,55;0,49;65,82;11,63;1,97
24/01/1998;20,21;0,27;64,39;11,04;1,81
25/01/1998;19,77;0,02;63,61;10,63;2,09
26/01/1998;19,17;2;65,91;10,67;2,02
27/01/1998;19,97;1,11;67,29;11,54;1,01
28/01/1998;20,65;0,49;69,34;12,45;1,36
29/01/1998;21,39;1,25;71,15;13,41;1,18
30/01/1998;20,91;3,43;78,29;14,37;0,99
31/01/1998;21,44;4,59;73,16;13,78;0,78
1/02/1998;21,28;9,62;75,79;14,19;0,78
2/02/1998;20,45;3,89;77,03;13,87;1,68
3/02/1998;20,65;0,5;71,47;12,83;1,1
4/02/1998;20,24;0,38;75,08;13,33;0,91
5/02/1998;20,5;8,84;78,08;14,02;0,89
6/02/1998;20,1;6,47;79,7;14,04;0,81
7/02/1998;20,07;6,39;78,32;13,73;0,6
8/02/1998;18,59;6,87;88,22;14,27;1,19
9/02/1998;18,61;4,84;86,7;13,97;1,2
10/02/1998;18,42;4,34;85,05;13,55;1,18
11/02/1998;19,23;0,63;76,74;12,73;0,77
12/02/1998;20,32;1,87;73,6;12,98;0,93
13/02/1998;19,72;7,87;81,83;14,12;0,67
14/02/1998;20,3;4,81;79,71;14,16;0,89
15/02/1998;20,91;2,24;75,25;13,84;1,22
16/02/1998;20,12;0,42;75,38;13,26;1,85
17/02/1998;20,93;0,07;69,89;12,73;1,48
18/02/1998;20,64;0,54;74,29;13,48;1,31
19/02/1998;20,99;1,28;67,65;12,12;1,44
20/02/1998;20,03;0,74;70,06;12,04;1,48
21/02/1998;19,56;1,2;65,87;10,94;1,39
22/02/1998;20,34;0,6;69,2;12,16;1,06
23/02/1998;21,31;0,12;68,98;12,92;1,11
24/02/1998;21,07;0;70,92;13,19;0,86
25/02/1998;21,73;0,87;68,8;13,19;1,18
26/02/1998;21,94;0,17;64,85;12,38;1,25
27/02/1998;21,64;0,45;61,95;11,57;1,02
28/02/1998;21,82;7,46;69,55;13,42;0,84
1/03/1998;18,7;2,51;88,56;14,51;0,73
2/03/1998;20,17;4,77;77,4;13,63;0,68
3/03/1998;21,27;1,12;71,67;13,36;1,06
4/03/1998;21,56;3,86;70,65;13,55;1,19
5/03/1998;21,93;5,35;71,73;14,02;1,06
6/03/1998;20,6;4,75;79,95;14,6;0,87
7/03/1998;21,1;5,73;76,81;14,24;1,4
8/03/1998;20,85;1,27;75,91;13,9;0,73
9/03/1998;20,86;0,8;76,18;13,91;1
10/03/1998;21,23;1,06;72,19;13,35;1,05
11/03/1998;21,08;2,63;70,17;12,94;1,37
12/03/1998;21,02;1,22;69,61;12,71;1,47
13/03/1998;20,92;0,75;60,81;10,87;1,76
14/03/1998;20,8;0,78;65,08;11,78;0,72
15/03/1998;21,07;0,37;76,46;14,24;0,73
16/03/1998;20,81;5,11;75,2;13,82;1,02
17/03/1998;21,36;2,13;69,32;12,95;1,08
18/03/1998;21,82;1,36;66,84;12,92;1,22
19/03/1998;22,94;1,08;65,87;13,51;0,68
20/03/1998;20,1;19,77;83,49;14,88;0,91
21/03/1998;20,51;6,79;77,6;13,92;0,85
22/03/1998;19,75;5,29;84,68;14,8;0,77
23/03/1998;20,9;6,25;75,09;13,74;0,82
24/03/1998;20,43;2,59;78,88;14,14;0,56
25/03/1998;20,6;4,74;80,24;14,5;0,87
26/03/1998;19,94;1,48;79,05;13,74;0,84
27/03/1998;20,63;2,58;72,9;13,25;0,86
28/03/1998;19,66;12,75;85,5;14,81;0,94
29/03/1998;19,77;6,61;82,95;14,4;0,8
30/03/1998;19,42;10,28;81,2;13,76;1,01
31/03/1998;19,73;21,75;84,46;14,67;1,01
1/04/1998;19,65;18,96;84,25;14,55;0,66
2/04/1998;19,72;10,28;84,48;14,65;0,98
3/04/1998;18,5;27,33;85,1;13,74;1,3
4/04/1998;18,77;10,62;81,93;13,38;1,28
5/04/1998;19,91;4,45;79,5;13,87;0,96
6/04/1998;20,36;2,08;79,4;14,17;0,87
7/04/1998;20,88;1,21;73,58;13,45;0,91
8/04/1998;20,6;7,97;77;13,9;1,39
9/04/1998;19,94;3,91;79,06;13,75;1,52
10/04/1998;20,22;1,73;74,74;13,1;0,93
11/04/1998;20,45;3,33;76,58;13,7;1,02
12/04/1998;19,94;25,28;86,49;15,24;0,57
13/04/1998;19,4;2,07;83,68;14,23;0,66
14/04/1998;19,87;4,2;82,63;14,38;0,85
15/04/1998;20,66;2,76;80,01;14,58;0,83
16/04/1998;19,98;4,91;84,14;14,9;0,7
17/04/1998;20,17;7,22;82,41;14,67;0,95
18/04/1998;19,93;9,75;83,09;14,61;0,83
19/04/1998;18,87;13,09;85,66;14,21;1,22
20/04/1998;19,79;12,09;81,3;14,08;1,01
21/04/1998;20,16;1,53;80,03;14,18;0,93
22/04/1998;20,68;7,38;77,7;14,18;1,41
23/04/1998;20,46;9,26;78,18;14,13;1,44
24/04/1998;19,73;6,03;79,48;13,72;1
25/04/1998;20,01;10,16;80,6;14,18;0,84
26/04/1998;19,13;7,82;84,93;14,26;0,92
27/04/1998;19,79;2,38;77,54;13,46;0,86
28/04/1998;20,2;8,84;82,3;14,62;0,64
29/04/1998;20,4;3,31;77,1;13,79;1,03
30/04/1998;19,44;8,26;82,7;14,13;1,08
1/05/1998;19,9;1,03;80,13;14,02;1,11
2/05/1998;19,85;7,28;82,74;14,41;0,81
3/05/1998;20,26;7,76;83,2;14,86;0,99
4/05/1998;18,93;4,85;89,72;14,88;1,06
5/05/1998;18,03;9,51;90,52;14,2;0,78
6/05/1998;18,5;14,51;85,68;13,8;0,82
7/05/1998;18,69;10,01;82,37;13,42;0,92
8/05/1998;17,98;1,85;90,05;14,07;0,74
9/05/1998;18,94;6,47;82,66;13,59;0,83
10/05/1998;19,36;1,77;81,3;13,74;0,97
11/05/1998;19,35;15,92;82,92;14,05;1,03
12/05/1998;19,51;5,3;80,45;13,66;0,83
13/05/1998;19,38;4,77;80,16;13,48;1,31
14/05/1998;18,68;0,72;81,67;13,24;0,94
15/05/1998;18,32;0,22;80,4;12,71;0,79
16/05/1998;19,05;7,61;78,78;13,06;1,31
17/05/1998;19,11;19,64;80,46;13,4;1,08
18/05/1998;19,35;3,84;81,88;13,79;1,36
19/05/1998;18,69;2,89;81,43;13,15;1,34
20/05/1998;19,25;0,59;80,03;13,39;1,45
21/05/1998;19,56;0,21;78,66;13,46;1,41
22/05/1998;19,97;0,6;76,88;13,47;1,36
23/05/1998;19,86;0,98;78,35;13,68;1,22
24/05/1998;20,01;6,1;80,01;14,14;1,15
25/05/1998;18,92;24,86;85,56;14,15;0,69
26/05/1998;19,28;4,85;82,61;13,88;0,7
27/05/1998;18,82;23,63;84,83;13,96;0,58
28/05/1998;18,53;39,34;84,53;13,63;0,81
29/05/1998;18,36;5,23;85,79;13,63;0,62
30/05/1998;18,65;6,14;83,66;13,56;0,62
31/05/1998;18,84;12,2;80,91;13,23;1,08
1/06/1998;18,55;22,95;81,21;13,05;1,37
2/06/1998;18,29;18,46;80,39;12,68;1,56
3/06/1998;18,12;4,4;81,75;12,82;1,34
4/06/1998;18,26;1,77;82,41;13,06;1,25
5/06/1998;18,29;1,81;80,97;12,8;1,18
6/06/1998;18,38;1,21;80,33;12,8;1,14
7/06/1998;18,54;7,91;80,4;12,96;1,01
8/06/1998;18,22;11,21;79,67;12,57;1,18
9/06/1998;18,94;0,5;78,27;12,87;0,99
10/06/1998;18,43;2,35;74,58;11,68;1,87
11/06/1998;18,5;2,11;77,97;12,44;1,57
12/06/1998;19,12;4,87;77,22;12,81;2,09
13/06/1998;18,39;1,01;80,01;12,71;1,69
14/06/1998;17,65;8,13;80,42;12,21;1,67
15/06/1998;17,9;0,85;81,5;12,57;1,19
16/06/1998;17,6;0,29;81,66;12,45;0,93
17/06/1998;18,93;1,41;77,2;12,67;0,97
18/06/1998;19,04;1,55;76,13;12,59;1,18
19/06/1998;19,01;7,72;78;12,85;1,36
20/06/1998;18,84;1,78;77,04;12,56;1,4
21/06/1998;18,12;6,9;78,32;12,25;1,53
22/06/1998;17,33;5,27;79,22;11,74;1,71
23/06/1998;18;2,44;77,68;12,05;1,12
24/06/1998;18,39;2,86;78,25;12,46;1,06
25/06/1998;19,11;1,62;77,51;12,81;1,68
26/06/1998;18,56;1,17;81,12;13,03;1,53
27/06/1998;18,37;2,41;79,15;12,51;1,73
28/06/1998;18,45;0,35;78,65;12,48;1,41
29/06/1998;18,34;0,04;73,35;11,5;2,33
30/06/1998;17,78;0,34;73,12;11,03;2,26
1/07/1998;18,07;2,76;74,84;11,62;2,47
2/07/1998;18,7;7,65;75,78;12,29;1,38
3/07/1998;18,14;5,16;80,13;12,55;0,93
4/07/1998;18,4;13,89;80,54;12,88;0,9
5/07/1998;18,24;6,08;81,65;12,87;1,02
6/07/1998;18,15;1,24;78,1;12,17;0,94
7/07/1998;17,93;1,57;80,32;12,41;0,66
8/07/1998;18,16;10,08;80,43;12,62;0,64
9/07/1998;18,55;27,46;78,03;12,48;1,27
10/07/1998;17,56;4,1;79,23;11,94;1,67
11/07/1998;17,01;3,72;78,7;11,45;1,84
12/07/1998;17,32;1,67;77,31;11,41;1,89
13/07/1998;17,41;0,7;75,35;11,15;1,57
14/07/1998;17,7;2,43;78,38;11,92;1,18
15/07/1998;17,75;2,9;77,16;11,71;1,1
16/07/1998;17,32;3,64;79,11;11,69;0,98
17/07/1998;16,55;8,32;83,43;11,89;0,87
18/07/1998;17,91;1,98;80,06;12,34;0,84
19/07/1998;18,36;0,89;78,12;12,34;0,92
20/07/1998;18,38;1,04;78,29;12,4;1,17
21/07/1998;18,03;2,01;75,03;11,54;1,7
22/07/1998;18,31;5,09;76,21;11,99;1,29
23/07/1998;17,72;10,55;77,28;11,73;1,47
24/07/1998;17,88;7,05;75,58;11,56;1,55
25/07/1998;17,87;4,51;77,06;11,84;1,37
26/07/1998;18,05;1,97;76,63;11,85;1,36
27/07/1998;18,26;1,25;74,52;11,66;1,27
28/07/1998;18,59;1,14;76,61;12,27;0,8
29/07/1998;18,19;3,6;76,9;11,98;1,4
30/07/1998;17,86;8,05;77,04;11,76;1,94
31/07/1998;17,84;0,25;76,55;11,65;1,7
1/08/1998;18,16;1,17;73,73;11,45;1,81
2/08/1998;17,85;0,93;74,66;11,29;2,5
3/08/1998;18,15;1,06;72,88;11,26;2,26
4/08/1998;18,43;1,76;78,3;12,35;0,89
5/08/1998;18,74;7,96;77,44;12,43;1,01
6/08/1998;18,26;10,71;80,9;12,7;0,81
7/08/1998;17,46;0,3;82,19;12,27;0,73
8/08/1998;18,43;21,47;76,47;11,93;1,08
9/08/1998;18,07;10,21;73,49;11,22;0,86
10/08/1998;17,98;13,22;77,34;12;0,78
11/08/1998;18,41;0,81;74,97;11,7;1,72
12/08/1998;18,08;2,52;74,7;11,41;1,67
13/08/1998;18,39;4,42;74,67;11,68;1,18
14/08/1998;18,57;4,03;75,51;12,1;0,82
15/08/1998;17,94;8,12;81;12,51;0,64
16/08/1998;18,27;1,08;76,96;11,99;1,13
17/08/1998;18,19;3,22;73,02;11,44;1,05
18/08/1998;19,08;1,67;75,62;12,43;0,57
19/08/1998;18,25;24,9;82,86;13,03;0,72
20/08/1998;19,17;10,98;79,52;13,2;0,61
21/08/1998;18,88;9,35;77,51;12,63;1,02
22/08/1998;18,46;0,79;76,2;12,12;1,45
23/08/1998;18,08;2,09;73,96;11,38;1,71
24/08/1998;19,21;5,58;71,87;11,98;0,65
25/08/1998;18,73;3,7;79,33;12,87;0,63
26/08/1998;18;0,42;79,98;12,41;1,08
27/08/1998;18,15;0,83;75,17;11,59;1,73
28/08/1998;18,03;0,76;72,81;11,16;1,51
29/08/1998;18,46;5,19;75,66;11,96;1,08
30/08/1998;17,83;16,84;80,75;12,3;1,61
31/08/1998;17,12;1,77;76,98;11,19;1,41
1/09/1998;18,33;0,99;74,63;11,84;0,89
2/09/1998;18,54;2,89;80,96;13;0,59
3/09/1998;18,2;1,43;83,84;13,19;0,65
4/09/1998;18,52;1,68;75,99;12,03;0,9
5/09/1998;18,72;11,42;74,84;12;0,99
6/09/1998;19,12;1,66;76,28;12,6;0,63
7/09/1998;19,49;4,23;77,54;13,07;0,79
8/09/1998;18,9;6,89;81,47;13,36;0,84
9/09/1998;18,31;6,15;74,68;11,62;1,43
10/09/1998;17,97;3,05;72,95;11,05;1,81
11/09/1998;17,72;1,44;72,73;11,05;0,94
12/09/1998;18,52;5,75;80,22;12,82;0,57
13/09/1998;18,48;12,19;79,77;12,66;0,69
14/09/1998;18,26;12,71;76,62;11,9;1,13
15/09/1998;17,57;3,55;77,18;11,59;0,95
16/09/1998;18,27;0,67;74,8;11,65;1,11
17/09/1998;18,97;3,96;75,84;12,46;0,83
18/09/1998;18,69;6,67;83,9;13,64;0,65
19/09/1998;19,1;9,55;77,44;12,73;1,05
20/09/1998;18,77;9,1;75,81;12,19;1,28
21/09/1998;18,07;4,68;77,55;12,03;1,27
22/09/1998;18,5;15,22;77,41;12,37;0,99
23/09/1998;18,79;2,4;79,24;12,89;0,86
24/09/1998;18,55;1,59;76,66;12,12;1,11
25/09/1998;18,57;2,87;74,55;11,83;1,01
26/09/1998;18,29;7,59;80,44;12,69;0,79
27/09/1998;17,82;4,67;83,68;12,88;0,52
28/09/1998;18,72;0,35;77,77;12,39;0,88
29/09/1998;19,09;0,76;76,84;12,53;1,38
30/09/1998;18,84;0,79;74,21;11,92;1,81
1/10/1998;18,79;9,82;75,12;12,12;1,55
2/10/1998;17,77;1,76;76,22;11,54;1,73
3/10/1998;18,68;14,45;75,43;12,11;0,94
4/10/1998;19,13;6,76;82,1;13,63;0,75
5/10/1998;19,19;13,75;84,43;14,12;0,63
6/10/1998;19,13;7,88;81,29;13,49;0,74
7/10/1998;19,22;16,12;81,55;13,62;0,84
8/10/1998;18,4;11,16;76,28;12,02;1,96
9/10/1998;17,21;0,46;73,88;10,74;2,14
10/10/1998;17,21;8,38;73,98;10,66;2,5
11/10/1998;18,2;2,92;72,4;11,24;1,22
12/10/1998;18,83;6,02;76,52;12,38;0,74
13/10/1998;18,04;1,99;85,6;13,36;0,78
14/10/1998;17,52;3,09;88,53;13,42;0,52
15/10/1998;18,52;9,46;80,39;12,81;0,82
16/10/1998;17,92;2,28;86,14;13,35;1,02
17/10/1998;17,91;0,74;85,21;13,17;0,92
18/10/1998;18,78;4,57;84,93;13,84;0,67
19/10/1998;18,77;11,87;81,91;13,27;0,75
20/10/1998;17,74;4,42;82,64;12,59;0,76
21/10/1998;18,12;1,19;83,46;13,01;0,82
22/10/1998;18,92;4,16;80,65;13,19;0,88
23/10/1998;18,73;9,7;81,62;13,1;0,69
24/10/1998;17,47;6,46;84,87;12,69;0,73
25/10/1998;18,05;4,3;82,83;12,85;0,68
26/10/1998;18,47;1,77;83,02;13,16;0,77
27/10/1998;18,11;7,53;84,99;13,32;0,84
28/10/1998;18,25;2,24;86,98;13,71;0,72
29/10/1998;17,95;22,87;88,52;13,77;0,8
30/10/1998;17,97;2,4;83,56;12,97;0,79
31/10/1998;18,88;1,4;77,4;12,51;0,64
1/11/1998;18,81;4,23;81,94;13,32;0,73
2/11/1998;18,42;4,69;86,22;13,78;0,81
3/11/1998;18,56;1,68;84,85;13,64;0,87
4/11/1998;18,42;5,09;83,59;13,34;0,71
5/11/1998;18,56;30,51;85,86;13,88;0,83
6/11/1998;17,89;29,47;85,3;13,23;0,73
7/11/1998;17,89;2,96;81,47;12,5;0,63
8/11/1998;17,88;3,3;86,67;13,39;0,95
9/11/1998;18,4;13,92;86,44;13,78;1,02
10/11/1998;17,94;6,11;84,62;13,11;0,75
11/11/1998;18,88;1,93;82,96;13,59;0,9
12/11/1998;17,77;3,29;86,23;13,29;0,88
13/11/1998;18,51;3,57;82,41;13,3;0,65
14/11/1998;18,3;2,18;83,06;13,13;0,83
15/11/1998;18,46;7,05;84,6;13,6;0,58
16/11/1998;18,62;3,12;82,82;13,33;0,81
17/11/1998;18,74;3,98;80,18;12,98;0,73
18/11/1998;18,94;3,18;80,67;13,27;0,52
19/11/1998;18,22;5,61;85,16;13,5;0,55
20/11/1998;18,04;6,19;89,46;14,02;0,53
21/11/1998;17,64;7,29;90,7;13,87;0,89
22/11/1998;17,37;6,77;88,55;13,28;1
23/11/1998;17,63;3,83;87,69;13,28;1,38
24/11/1998;17,32;1,31;88,76;13,27;1,51
25/11/1998;17,54;5,41;86,07;12,98;1,61
26/11/1998;17,11;3,58;87,58;12,91;1,24
27/11/1998;18,05;3,56;85,15;13,24;1,11
28/11/1998;17,51;7,76;88,07;13,31;1,32
29/11/1998;17,26;0,9;87,92;13,07;0,9
30/11/1998;17,02;1,29;87,02;12,73;1,06
1/12/1998;17,46;2,42;86,65;13,06;1,51
2/12/1998;17,3;3,47;89,12;13,33;1,66
3/12/1998;17,15;8,67;87,5;12,96;1,06
4/12/1998;17,7;6,44;84,02;12,82;0,62
5/12/1998;17,85;8,93;86,66;13,4;0,53
6/12/1998;18,08;4,99;86,25;13,54;1,03
7/12/1998;17,63;3,76;90,07;13,75;1,01
8/12/1998;17,57;3,05;87,44;13,24;0,75
9/12/1998;17,4;4,7;89,98;13,53;0,85
10/12/1998;18,05;3,81;85,78;13,37;0,82
11/12/1998;17,7;12,26;87,01;13,3;0,7
12/12/1998;17,8;7,2;88,09;13,52;0,64
13/12/1998;18,31;1,94;81,74;12,94;0,65
14/12/1998;17,75;6,35;82,01;12,56;0,93
15/12/1998;17,48;3,62;76,57;11,45;1,4
16/12/1998;17,76;0,37;80,69;12,37;0,81
17/12/1998;17,44;4,26;84,28;12,62;0,77
18/12/1998;17,79;1,06;82,33;12,53;0,67
19/12/1998;17,81;2,17;81,24;12,34;0,81
20/12/1998;17,97;1,93;83,23;12,89;0,89
21/12/1998;17,46;0,25;88,36;13,31;1,51
22/12/1998;17,07;0,82;86,53;12,66;1,42
23/12/1998;17,72;4,43;83,29;12,71;0,98
24/12/1998;17,62;3,32;82,19;12,48;1,09
25/12/1998;17,99;3,98;79,85;12,35;0,69
26/12/1998;17,44;8,33;85,36;12,78;0,64
27/12/1998;17,9;5,46;84,7;13,03;0,71
28/12/1998;17,63;1,36;85,16;12,92;0,87
29/12/1998;17,73;1,56;87,55;13,39;1,08
30/12/1998;18,34;1,44;83,66;13,27;0,94
31/12/1998;18,84;0,77;81,07;13,24;0,62
1/01/1999;17,04;5,5;85,85;12,65;0,71
2/01/1999;17,94;7,19;86,29;13,37;0,71
3/01/1999;18,2;1,91;84,88;13,36;1,17
4/01/1999;17,63;0,32;85,29;12,98;1,04
5/01/1999;17,54;0,2;86,07;13,06;1,22
6/01/1999;17,74;0,6;85,87;13,1;1,05
7/01/1999;17,93;2,65;82,98;12,8;0,99
8/01/1999;17,88;5;83,65;12,94;0,72
9/01/1999;18,62;2,83;82,45;13,36;0,63
10/01/1999;18,14;22,53;87,11;13,72;0,72
11/01/1999;17,16;7,06;86,13;12,75;0,7
12/01/1999;17,17;2,96;87,22;12,91;1,02
13/01/1999;17,2;1,83;88,77;13,14;1,36
14/01/1999;16,33;0,71;89,4;12,53;1,4
15/01/1999;16,29;0,66;88,44;12,34;1,27
16/01/1999;16,46;0,74;88,25;12,43;0,85
17/01/1999;16,75;4,99;87,01;12,5;0,67
18/01/1999;18,14;0,57;80,95;12,58;0,77
19/01/1999;18,82;0,52;76,6;12,38;0,82
20/01/1999;18,46;1,68;80,67;12,86;0,64
21/01/1999;18,46;10,99;83,21;13,34;0,54
22/01/1999;17,96;2,67;83,27;12,99;0,78
23/01/1999;18,92;2,68;79,45;13,06;0,99
24/01/1999;18,47;5,12;82,93;13,24;0,63
25/01/1999;17,72;4,41;86,51;13,27;0,95
26/01/1999;17,67;4,65;86,72;13,24;0,69
27/01/1999;18,1;1,81;86,41;13,56;0,54
28/01/1999;17,52;0,84;86,62;13,18;0,48
29/01/1999;19,17;0,3;77,14;12,79;1,08
30/01/1999;19,31;3,19;77,45;13,01;1,27
31/01/1999;19,31;1,88;80,11;13,46;0,77
1/02/1999;18,69;10,06;84,2;13,65;0,62
2/02/1999;17,53;9,47;86,97;13,24;0,86
3/02/1999;18,26;1,65;81,2;12,81;0,97
4/02/1999;18,76;1,38;79,87;12,92;0,85
5/02/1999;18,91;1,83;83,06;13,59;0,9
6/02/1999;18,42;9,02;84,36;13,45;0,7
7/02/1999;18,31;4,36;84,78;13,43;0,74
8/02/1999;18,55;0,6;77,7;12,44;1,39
9/02/1999;18,71;0,91;77,79;12,63;1,18
10/02/1999;18,8;0,39;79,55;12,91;1,15
11/02/1999;18,33;6,62;77,49;12,24;1,04
12/02/1999;18,35;17,4;79,55;12,54;0,77
13/02/1999;18,29;5,26;80,28;12,59;0,75
14/02/1999;17,98;8,95;86,23;13,38;0,79
15/02/1999;17,04;5,61;89,76;13,23;0,72
16/02/1999;17;12,09;86,78;12,69;0,51
17/02/1999;16,83;10,89;89,51;12,98;0,97
18/02/1999;16,81;19,69;89,95;13,05;0,8
19/02/1999;17,6;10,51;86,87;13,17;0,67
20/02/1999;17,29;18,41;89,98;13,46;0,79
21/02/1999;17,6;7,5;87,14;13,18;0,83
22/02/1999;16,88;3,08;88,68;12,89;0,83
23/02/1999;17,47;4,28;87,79;13,23;0,59
24/02/1999;17,78;3,91;86,3;13,21;0,63
25/02/1999;17,79;5,95;85,5;13,1;0,8
26/02/1999;18,61;7,65;82,72;13,33;0,7
27/02/1999;18,31;8,11;86,12;13,65;0,96
28/02/1999;17,75;6,28;87,44;13,44;0,86
1/03/1999;17,16;1,87;89,13;13,18;1,1
2/03/1999;17;1,01;89,03;13,06;0,89
3/03/1999;17,27;5,76;83,74;12,46;1,17
4/03/1999;17,79;3,2;74,86;11,39;0,72
5/03/1999;18,77;1,24;75,41;12,14;1,05
6/03/1999;18,45;0,61;76,17;11,99;1,04
7/03/1999;17,96;0,84;84,63;13,08;0,93
8/03/1999;17,64;1,97;84,28;12,79;1,05
9/03/1999;18,18;3,16;83,29;13,12;0,7
10/03/1999;18,83;0,98;74,7;12,11;1
11/03/1999;18,57;10,62;80,04;12,88;1,01
12/03/1999;18,37;9,07;77,7;12,31;1,31
13/03/1999;18,19;2,77;83,32;13,12;0,86
14/03/1999;18,46;8,3;81,4;13,02;1,22
15/03/1999;18,83;2,16;77,86;12,75;1,11
16/03/1999;18,56;9,11;81,16;13,03;0,67
17/03/1999;18,03;9,32;82,66;12,82;0,61
18/03/1999;18,55;4,95;86,18;13,89;1,02
19/03/1999;17,46;3,32;87,32;13,21;0,78
20/03/1999;17,75;1,29;85,88;13,13;0,86
21/03/1999;18,4;3,23;85,82;13,71;0,77
22/03/1999;17,42;9,56;89,73;13,57;0,52
23/03/1999;18,29;3,59;80,82;12,76;0,86
24/03/1999;18,72;0,47;80,36;13,04;0,74
25/03/1999;19,57;0,92;78,61;13,39;1,47
26/03/1999;19,6;1,19;74,59;12,68;1,85
27/03/1999;18,44;4,53;78,35;12,54;1,13
28/03/1999;18,63;0,64;78,22;12,62;0,71
29/03/1999;18,6;2,37;81,57;13,21;0,45
30/03/1999;19,6;2,99;77,26;13,08;0,75
31/03/1999;19,41;5,64;77,95;13,06;0,79
1/04/1999;18,83;5,31;85,02;13,91;0,71
2/04/1999;18,92;3,08;83,25;13,69;0,93
3/04/1999;18,22;3,87;85,01;13,51;0,83
4/04/1999;16,87;15,66;87,04;12,68;0,59
5/04/1999;17,99;11,89;85,22;13,22;0,9
6/04/1999;18,24;8,74;84,44;13,29;0,93
7/04/1999;18,24;3,96;84,39;13,31;0,96
8/04/1999;18,23;24,35;84,98;13,49;1,17
9/04/1999;17,64;18,57;83,67;12,8;1,17
10/04/1999;17,81;16,55;83,5;12,88;0,93
11/04/1999;17,84;7,46;81,2;12,49;0,62
12/04/1999;18,23;17,86;79,92;12,64;0,86
13/04/1999;18,16;14,89;82,29;12,96;0,89
14/04/1999;18,1;19,51;81,99;12,83;0,87
15/04/1999;18,58;1,24;79,2;12,7;1,61
16/04/1999;18,77;0,05;75,33;12,23;2,96
17/04/1999;18,56;0,02;74,2;11,85;2,5
18/04/1999;18,88;0,25;75,09;12,29;1,64
19/04/1999;18,89;0,15;75,81;12,4;1,49
20/04/1999;18,88;1,31;79,86;13,11;1,42
21/04/1999;18,39;1,08;80,44;12,79;1,6
22/04/1999;18,5;1,92;78,53;12,54;1,71
23/04/1999;18,3;7,33;79,53;12,58;1,37
24/04/1999;17,89;14,25;83,15;12,88;1
25/04/1999;18,04;13,85;83,72;13,03;0,9
